2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.40
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.80
2015;2.00
2015;2.20
2015;0.80
2015;0.60
2015;0.40
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;1.40
2015;1.00
2015;0.20
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;1.20
2015;0.20
2015;0.40
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.60
2015;0.40
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.20
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
2015;0.00
